year,sgis_si,sgis_gu,road_stts,road_len,road_area,road_rt
2001,서울시,양천구,미포장,0,0,
2001,서울시,강서구,미포장,6120,25010,
2001,서울시,구로구,미포장,0,0,
2001,서울시,금천구,미포장,0,0,
2001,서울시,영등포구,미포장,0,0,
2001,서울시,동작구,미포장,0,0,
2001,서울시,관악구,미포장,0,0,
2001,서울시,서초구,미포장,0,0,
2001,서울시,강남구,미포장,0,0,
2001,서울시,송파구,미포장,0,0,
2001,서울시,강동구,미포장,0,0,
2001,서울시,소계,포장,7922930,79307561,
2001,서울시,종로구,포장,270580,2632086,
2001,서울시,중구,포장,110669,1834357,
2001,서울시,용산구,포장,277692,3101955,
2001,서울시,성동구,포장,400776,2906955,
2001,서울시,광진구,포장,321510,3259591,
2001,서울시,동대문구,포장,318842,2992118,
2001,서울시,중랑구,포장,312959,2541944,
2001,서울시,성북구,포장,611304,3717556,
2001,서울시,강북구,포장,216965,1849808,
2001,서울시,도봉구,포장,250156,2257460,
2001,서울시,노원구,포장,282327,3470677,
2001,서울시,은평구,포장,321300,2914797,
2001,서울시,서대문구,포장,300288,2602517,
2001,서울시,마포구,포장,397360,3517185,
2001,서울시,양천구,포장,396631,3457744,
2001,서울시,강서구,포장,359779,4187009,
2001,서울시,구로구,포장,273909,2787669,
2001,서울시,금천구,포장,177652,1912585,
2001,서울시,영등포구,포장,385559,4355892,
2001,서울시,동작구,포장,224443,2508691,
2001,서울시,관악구,포장,314918,2672970,
2001,서울시,서초구,포장,345957,4904656,
2001,서울시,강남구,포장,422189,5443381,
2001,서울시,송파구,포장,351535,4419256,
2001,서울시,강동구,포장,277630,3058702,
2002,서울시,소계,계,7972801,80066166,
2002,서울시,종로구,계,271516,2637815,
2002,서울시,중구,계,111353,1839197,
2002,서울시,용산구,계,278271,3107115,
2002,서울시,성동구,계,401051,2909737,
2002,서울시,광진구,계,321640,3260669,
2002,서울시,동대문구,계,319537,2997985,
2002,서울시,중랑구,계,314777,2566450,
2002,서울시,성북구,계,615402,3789048,
2002,서울시,강북구,계,219009,1863264,
2002,서울시,도봉구,계,252117,2276561,
2002,서울시,노원구,계,285786,3526836,
2002,서울시,은평구,계,327669,2948046,
2002,서울시,서대문구,계,301271,2614499,
2002,서울시,마포구,계,410480,3842767,
2002,서울시,양천구,계,396736,3458874,
2002,서울시,강서구,계,367400,4243257,
2002,서울시,구로구,계,275560,2799778,
2002,서울시,금천구,계,177652,1916385,
2002,서울시,영등포구,계,385899,4362642,
2002,서울시,동작구,계,226141,2517859,
2002,서울시,관악구,계,315006,2674324,
2002,서울시,서초구,계,345957,4904656,
2002,서울시,강남구,계,422189,5443381,
2002,서울시,송파구,계,351897,4490345,
2002,서울시,강동구,계,278485,3074676,
2002,서울시,소계,미포장,12019,51211,
2002,서울시,종로구,미포장,0,0,
2002,서울시,중구,미포장,0,0,
2002,서울시,용산구,미포장,0,0,
2002,서울시,성동구,미포장,0,0,
2002,서울시,광진구,미포장,0,0,
2002,서울시,동대문구,미포장,0,0,
2002,서울시,중랑구,미포장,0,0,
2002,서울시,성북구,미포장,0,0,
2002,서울시,강북구,미포장,562,2458,
2002,서울시,도봉구,미포장,0,0,
2002,서울시,노원구,미포장,230,1840,
2002,서울시,은평구,미포장,5107,21903,
2002,서울시,서대문구,미포장,0,0,
2002,서울시,마포구,미포장,0,0,
2002,서울시,양천구,미포장,0,0,
2002,서울시,강서구,미포장,6120,25010,
2002,서울시,구로구,미포장,0,0,
2002,서울시,금천구,미포장,0,0,
2002,서울시,영등포구,미포장,0,0,
2002,서울시,동작구,미포장,0,0,
2002,서울시,관악구,미포장,0,0,
2002,서울시,서초구,미포장,0,0,
2002,서울시,강남구,미포장,0,0,
2002,서울시,송파구,미포장,0,0,
2002,서울시,강동구,미포장,0,0,
2002,서울시,소계,포장,7960782,80014955,
2002,서울시,종로구,포장,271516,2637815,
2002,서울시,중구,포장,111353,1839197,
2002,서울시,용산구,포장,278271,3107115,
2002,서울시,성동구,포장,401051,2909737,
2002,서울시,광진구,포장,321640,3260669,
2002,서울시,동대문구,포장,319537,2997985,
2002,서울시,중랑구,포장,314777,2566450,
2002,서울시,성북구,포장,615402,3789048,
2002,서울시,강북구,포장,218447,1860806,
2002,서울시,도봉구,포장,252117,2276561,
2002,서울시,노원구,포장,285556,3524996,
2002,서울시,은평구,포장,322562,2926143,
2002,서울시,서대문구,포장,301271,2614499,
2002,서울시,마포구,포장,410480,3842767,
2002,서울시,양천구,포장,396736,3458874,
2002,서울시,강서구,포장,361280,4218247,
2002,서울시,구로구,포장,275560,2799778,
2002,서울시,금천구,포장,177652,1916385,
2002,서울시,영등포구,포장,385899,4362642,
2002,서울시,동작구,포장,226141,2517859,
2002,서울시,관악구,포장,315006,2674324,
2002,서울시,서초구,포장,345957,4904656,
2002,서울시,강남구,포장,422189,5443381,
2002,서울시,송파구,포장,351897,4490345,
2002,서울시,강동구,포장,278485,3074676,
2003,서울시,소계,계,7988060,80387948,
2003,서울시,종로구,계,271516,2637815,
2003,서울시,중구,계,112357,1853643,
2003,서울시,용산구,계,278271,3108683,
2003,서울시,성동구,계,402167,2917017,
2003,서울시,광진구,계,323200,3369485,
2003,서울시,동대문구,계,320749,3009911,
2003,서울시,중랑구,계,316898,2591808,
2003,서울시,성북구,계,615402,3789048,
2003,서울시,강북구,계,219687,1871252,
2003,서울시,도봉구,계,254576,2306913,
2003,서울시,노원구,계,285786,3528965,
2003,서울시,은평구,계,326862,2945578,
2003,서울시,서대문구,계,302346,2621749,
2003,서울시,마포구,계,410480,3852541,
2003,서울시,양천구,계,396736,3458974,
2003,서울시,강서구,계,368066,4254317,
2003,서울시,구로구,계,279177,2842206,
2003,서울시,금천구,계,177682,1918481,
2003,서울시,영등포구,계,385899,4362642,
2003,서울시,동작구,계,228575,2538716,
2003,서울시,관악구,계,312415,2686274,
2003,서울시,서초구,계,346099,4905508,
2003,서울시,강남구,계,422189,5446181,
2003,서울시,송파구,계,351897,4490431,
2003,서울시,강동구,계,279028,3079810,
2003,서울시,소계,미포장,10939,46891,
2003,서울시,종로구,미포장,0,0,
2003,서울시,중구,미포장,0,0,
2003,서울시,용산구,미포장,0,0,
2003,서울시,성동구,미포장,0,0,
2003,서울시,광진구,미포장,0,0,
2003,서울시,동대문구,미포장,0,0,
2003,서울시,중랑구,미포장,0,0,
2003,서울시,성북구,미포장,0,0,
2003,서울시,강북구,미포장,562,2458,
2003,서울시,도봉구,미포장,0,0,
2003,서울시,노원구,미포장,230,1840,
2003,서울시,은평구,미포장,4737,20423,
2003,서울시,서대문구,미포장,0,0,
2003,서울시,마포구,미포장,0,0,
2003,서울시,양천구,미포장,0,0,
2003,서울시,강서구,미포장,5410,22170,
2003,서울시,구로구,미포장,0,0,
2003,서울시,금천구,미포장,0,0,
2003,서울시,영등포구,미포장,0,0,
2003,서울시,동작구,미포장,0,0,
2003,서울시,관악구,미포장,0,0,
2003,서울시,서초구,미포장,0,0,
2003,서울시,강남구,미포장,0,0,
2003,서울시,송파구,미포장,0,0,
2003,서울시,강동구,미포장,0,0,
2003,서울시,소계,포장,7977121,80341057,
2003,서울시,종로구,포장,271516,2637815,
2003,서울시,중구,포장,112357,1853643,
2003,서울시,용산구,포장,278271,3108683,
2003,서울시,성동구,포장,402167,2917017,
2003,서울시,광진구,포장,323200,3369485,
2003,서울시,동대문구,포장,320749,3009911,
2003,서울시,중랑구,포장,316898,2591808,
2003,서울시,성북구,포장,615402,3789048,
2003,서울시,강북구,포장,219125,1868794,
2003,서울시,도봉구,포장,254576,2306913,
2003,서울시,노원구,포장,285556,3527125,
2003,서울시,은평구,포장,322125,2925155,
2003,서울시,서대문구,포장,302346,2621749,
2003,서울시,마포구,포장,410480,3852541,
2003,서울시,양천구,포장,396736,3458974,
2003,서울시,강서구,포장,362656,4232147,
2003,서울시,구로구,포장,279177,2842206,
2003,서울시,금천구,포장,177682,1918481,
2003,서울시,영등포구,포장,385899,4362642,
2003,서울시,동작구,포장,228575,2538716,
2003,서울시,관악구,포장,312415,2686274,
2003,서울시,서초구,포장,346099,4905508,
2003,서울시,강남구,포장,422189,5446181,
2003,서울시,송파구,포장,351897,4490431,
2003,서울시,강동구,포장,279028,3079810,
2004,서울시,소계,계,8010671,80637057,
2004,서울시,종로구,계,272286,2644263,20.99
2004,서울시,중구,계,114123,1864119,18.7
2004,서울시,용산구,계,278501,3115303,21.91
2004,서울시,성동구,계,402326,2923491,22.32
2004,서울시,광진구,계,323200,3369959,28.27
2004,서울시,동대문구,계,321562,3014523,21.2
2004,서울시,중랑구,계,319416,2631448,23.92
2004,서울시,성북구,계,616612,3797608,21.2
2004,서울시,강북구,계,220612,1880102,19.83
2004,서울시,도봉구,계,254576,2306913,18.63
2004,서울시,노원구,계,286966,3537409,22.65
2004,서울시,은평구,계,327282,2947978,18.51
2004,서울시,서대문구,계,304985,2636848,16.57
2004,서울시,마포구,계,410906,3859816,26.84
2004,서울시,양천구,계,397066,3467224,26.13
2004,서울시,강서구,계,368699,4260013,23.13
2004,서울시,구로구,계,281105,2870904,19.62
2004,서울시,금천구,계,178402,1924770,18.19
2004,서울시,영등포구,계,386318,4366387,23.13
2004,서울시,동작구,계,231056,2563862,16.09
2004,서울시,관악구,계,314252,2720414,22.82
2004,서울시,서초구,계,347135,4913796,23.27
2004,서울시,강남구,계,422189,5446181,22.58
2004,서울시,송파구,계,351908,4490820,19.41
2004,서울시,강동구,계,279188,3080990,22.18
2004,서울시,소계,미포장,10497,47634,
2004,서울시,강북구,미포장,562,2458,
2004,서울시,노원구,미포장,230,1840,
2004,서울시,은평구,미포장,4640,20035,
2004,서울시,강서구,미포장,4985,20425,
2004,서울시,구로구,미포장,80,960,
2004,서울시,금천구,미포장,0,0,
2004,서울시,소계,포장,8000174,80589423,
2004,서울시,종로구,포장,272286,2644263,
2004,서울시,중구,포장,114123,1864119,
2004,서울시,용산구,포장,278501,3115303,
2004,서울시,성동구,포장,402326,2923491,
2004,서울시,광진구,포장,323200,3369959,
2004,서울시,동대문구,포장,321562,3014523,
2004,서울시,중랑구,포장,319416,2631448,
2004,서울시,성북구,포장,616612,3797608,
2004,서울시,강북구,포장,220050,1877644,
2004,서울시,도봉구,포장,254576,2306913,
2004,서울시,노원구,포장,286736,3535569,
2004,서울시,은평구,포장,322642,2927943,
2004,서울시,서대문구,포장,304985,2636848,
2004,서울시,마포구,포장,410906,3859816,
2004,서울시,양천구,포장,397066,3467224,
2004,서울시,강서구,포장,363714,4239588,
2004,서울시,구로구,포장,281025,2869944,
2004,서울시,금천구,포장,178402,1924770,
2004,서울시,영등포구,포장,386318,4366387,
2004,서울시,동작구,포장,231056,2563862,
2004,서울시,관악구,포장,314252,2720414,
2004,서울시,서초구,포장,347135,4913796,
2004,서울시,강남구,포장,422189,5446181,
2004,서울시,송파구,포장,351908,4490820,
2004,서울시,강동구,포장,279188,3080990,
2005,서울시,소계,계,8045932,81216932,
2005,서울시,종로구,계,273075,2648851,21.02
2005,서울시,중구,계,114280,1869901,18.76
2005,서울시,용산구,계,278685,3116407,21.92
2005,서울시,성동구,계,406397,2977595,22.73
2005,서울시,광진구,계,323500,3373019,28.3
2005,서울시,동대문구,계,323045,3028725,21.3
2005,서울시,중랑구,계,320349,2639426,23.99
2005,서울시,성북구,계,621798,3881832,21.67
2005,서울시,강북구,계,223863,1921254,20.27
2005,서울시,도봉구,계,255406,2318207,18.73
2005,서울시,노원구,계,287268,3540133,22.66
2005,서울시,은평구,계,330020,3025261,18.99
2005,서울시,서대문구,계,306189,2646423,16.63
2005,서울시,마포구,계,417798,4015527,27.92
2005,서울시,양천구,계,397379,3477312,26.2
2005,서울시,강서구,계,369509,4273333,23.2
2005,서울시,구로구,계,282778,2899105,19.82
2005,서울시,금천구,계,178582,1927890,18.22
2005,서울시,영등포구,계,386318,4373147,23.16
2005,서울시,동작구,계,234586,2602904,16.34
2005,서울시,관악구,계,314563,2722062,22.84
2005,서울시,서초구,계,347135,4916348,23.28
2005,서울시,강남구,계,422189,5446181,22.58
2005,서울시,송파구,계,351908,4490820,19.41
2005,서울시,강동구,계,279312,3083354,22.2
2005,서울시,소계,미포장,10637,48474,
2005,서울시,성북구,미포장,140,840,
2005,서울시,강북구,미포장,562,2458,
2005,서울시,노원구,미포장,230,1840,
2005,서울시,은평구,미포장,4640,20035,
2005,서울시,강서구,미포장,4985,20425,
2005,서울시,구로구,미포장,80,960,
2005,서울시,금천구,미포장,0,0,
2005,서울시,소계,포장,8035295,81168458,
2005,서울시,종로구,포장,273075,2648851,
2005,서울시,중구,포장,114280,1869901,
2005,서울시,용산구,포장,278685,3116407,
2005,서울시,성동구,포장,406397,2977595,
2005,서울시,광진구,포장,323500,3373019,
2005,서울시,동대문구,포장,323045,3028725,
2005,서울시,중랑구,포장,320349,2639426,
2005,서울시,성북구,포장,621658,3880992,
2005,서울시,강북구,포장,223301,1918796,
2005,서울시,도봉구,포장,255406,2318207,
2005,서울시,노원구,포장,287038,3538293,
2005,서울시,은평구,포장,325380,3005226,
2005,서울시,서대문구,포장,306189,2646423,
2005,서울시,마포구,포장,417798,4015527,
2005,서울시,양천구,포장,397379,3477312,
2005,서울시,강서구,포장,364524,4252908,
2005,서울시,구로구,포장,282698,2898145,
2005,서울시,금천구,포장,178582,1927890,
2005,서울시,영등포구,포장,386318,4373147,
2005,서울시,동작구,포장,234586,2602904,
2005,서울시,관악구,포장,314563,2722062,
2005,서울시,서초구,포장,347135,4916348,
2005,서울시,강남구,포장,422189,5446181,
2005,서울시,송파구,포장,351908,4490820,
2005,서울시,강동구,포장,279312,3083354,
2006,서울시,소계,계,8067201,81565711,
2006,서울시,종로구,계,273185,2652151,21.05
2006,서울시,중구,계,114280,1874893,18.81
2006,서울시,용산구,계,278725,3118944,21.93
2006,서울시,성동구,계,406887,2985665,22.79
2006,서울시,광진구,계,323660,3383169,28.38
2006,서울시,동대문구,계,323327,3031805,21.32
2006,서울시,중랑구,계,322317,2668834,24.26
2006,서울시,성북구,계,622998,3914226,21.85
2006,서울시,강북구,계,226969,1948922,20.56
2006,서울시,도봉구,계,255406,2319497,18.74
2006,서울시,노원구,계,291128,3683204,23.58
2006,서울시,은평구,계,330566,3030373,19.02
2006,서울시,서대문구,계,308028,2659239,16.71
2006,서울시,마포구,계,418296,4018179,27.94
2006,서울시,양천구,계,398058,3486117,26.27
2006,서울시,강서구,계,370268,4278987,23.23
2006,서울시,구로구,계,283979,2910003,19.89
2006,서울시,금천구,계,178682,1913773,18.07
2006,서울시,영등포구,계,386344,4373459,23.16
2006,서울시,동작구,계,236652,2621199,16.45
2006,서울시,관악구,계,315721,2746921,23.04
2006,서울시,서초구,계,347135,4917988,23.29
2006,서울시,강남구,계,422189,5446181,22.58
2006,서울시,송파구,계,351908,4490820,19.41
2006,서울시,강동구,계,280493,3091162,22.25
2006,서울시,소계,미포장,1995,8130,
2006,서울시,은평구,미포장,50,200,
2006,서울시,강서구,미포장,1945,7930,
2006,서울시,소계,포장,8065206,81557581,
2006,서울시,종로구,포장,273185,2652151,
2006,서울시,중구,포장,114280,1874893,
2006,서울시,용산구,포장,278725,3118944,
2006,서울시,성동구,포장,406887,2985665,
2006,서울시,광진구,포장,323660,3383169,
2006,서울시,동대문구,포장,323327,3031805,
2006,서울시,중랑구,포장,322317,2668834,
2006,서울시,성북구,포장,622998,3914226,
2006,서울시,강북구,포장,226969,1948922,
2006,서울시,도봉구,포장,255406,2319497,
2006,서울시,노원구,포장,291128,3683204,
2006,서울시,은평구,포장,330516,3030173,
2006,서울시,서대문구,포장,308028,2659239,
2006,서울시,마포구,포장,418296,4018179,
2006,서울시,양천구,포장,398058,3486117,
2006,서울시,강서구,포장,368323,4271057,
2006,서울시,구로구,포장,283979,2910003,
2006,서울시,금천구,포장,178682,1913773,
2006,서울시,영등포구,포장,386344,4373459,
2006,서울시,동작구,포장,236652,2621199,
2006,서울시,관악구,포장,315721,2746921,
2006,서울시,서초구,포장,347135,4917988,
2006,서울시,강남구,포장,422189,5446181,
2006,서울시,송파구,포장,351908,4490820,
2006,서울시,강동구,포장,280493,3091162,
2007,서울시,소계,계,8078293,81752016,
2007,서울시,종로구,계,274285,2664432,21.1
2007,서울시,중구,계,114280,1875776,18.8
2007,서울시,용산구,계,279175,3126264,22
2007,서울시,성동구,계,407932,3000825,22.9
2007,서울시,광진구,계,323660,3384769,28.4
2007,서울시,동대문구,계,323647,3038855,21.4
2007,서울시,중랑구,계,322760,2672172,24.3
2007,서울시,성북구,계,623130,3930771,21.9
2007,서울시,강북구,계,227535,1954186,20.6
2007,서울시,도봉구,계,255406,2319756,18.7
2007,서울시,노원구,계,291192,3683844,23.6
2007,서울시,은평구,계,330566,3032065,19
2007,서울시,서대문구,계,308213,2661249,16.7
2007,서울시,마포구,계,418296,4018179,27.9
2007,서울시,양천구,계,398058,3488852,26.3
2007,서울시,강서구,계,370730,4282683,23.2
2007,서울시,구로구,계,285908,2970270,20.3
2007,서울시,금천구,계,178682,1913773,18.1
2007,서울시,영등포구,계,386344,4374579,23.2
2007,서울시,동작구,계,238648,2639116,16.6
2007,서울시,관악구,계,316103,2754849,23.1
2007,서울시,서초구,계,347135,4917988,23.3
2007,서울시,강남구,계,422699,5456381,22.6
2007,서울시,송파구,계,352108,4491470,19.4
2007,서울시,강동구,계,281801,3098912,22.3
2007,서울시,소계,미포장,1290,7820,
2007,서울시,소계,포장,8077003,81744196,
2007,서울시,종로구,포장,274285,2664432,
2007,서울시,중구,포장,114280,1875776,
2007,서울시,용산구,포장,279175,3126264,
2007,서울시,성동구,포장,407932,3000825,
2007,서울시,광진구,포장,323660,3384769,
2007,서울시,동대문구,포장,324452,3038855,
2007,서울시,중랑구,포장,322760,2672172,
2007,서울시,성북구,포장,623130,3930771,
2007,서울시,강북구,포장,227535,1954746,
2007,서울시,도봉구,포장,255406,2319756,
2007,서울시,노원구,포장,291192,3683844,
2007,서울시,은평구,포장,330516,3031865,
2007,서울시,서대문구,포장,308213,2661249,
2007,서울시,마포구,포장,418296,4018179,
2007,서울시,양천구,포장,398058,3488872,
2007,서울시,강서구,포장,368785,4274753,
2007,서울시,구로구,포장,285908,2970270,
2007,서울시,금천구,포장,178682,1913773,
2007,서울시,영등포구,포장,386344,4374579,
2007,서울시,동작구,포장,238648,2639116,
2007,서울시,관악구,포장,316103,2754579,
2007,서울시,서초구,포장,347135,4917988,
2007,서울시,강남구,포장,422699,5456381,
2007,서울시,송파구,포장,352008,4491470,
2007,서울시,강동구,포장,281801,3098912,
2008,서울시,소계,계,8092960,82023171,
2008,서울시,종로구,계,274291,2665754,21.16
2008,서울시,중구,계,114280,1875776,18.81
2008,서울시,용산구,계,279175,3127384,21.99
2008,서울시,성동구,계,407932,3009286,22.97
2008,서울시,광진구,계,323702,3386468,28.41
2008,서울시,동대문구,계,324119,3044679,21.41
2008,서울시,중랑구,계,323200,2675692,24.32
2008,서울시,성북구,계,624110,3965566,22.14
2008,서울시,강북구,계,227658,1958690,20.66
2008,서울시,도봉구,계,255406,2321676,18.75
2008,서울시,노원구,계,291348,3685404,23.59
2008,서울시,은평구,계,330780,3036186,19.06
2008,서울시,서대문구,계,308621,2665800,16.76
2008,서울시,마포구,계,418899,4022461,27.97
2008,서울시,양천구,계,398307,3489200,26.29
2008,서울시,강서구,계,377107,4419296,23.99
2008,서울시,구로구,계,286536,2978264,20.36
2008,서울시,금천구,계,179042,1923477,18.16
2008,서울시,영등포구,계,386359,4374579,23.17
2008,서울시,동작구,계,241430,2659777,16.7
2008,서울시,관악구,계,316103,2754849,23.11
2008,서울시,서초구,계,347135,4917988,23.29
2008,서울시,강남구,계,422699,5462561,22.65
2008,서울시,송파구,계,352108,4491470,19.41
2008,서울시,강동구,계,282613,3110888,22.4
2008,서울시,소계,포장,8092960,82023171,
2008,서울시,종로구,포장,274291,2665754,
2008,서울시,중구,포장,114280,1875776,
2008,서울시,용산구,포장,279175,3127384,
2008,서울시,성동구,포장,407932,3009286,
2008,서울시,광진구,포장,323702,3386468,
2008,서울시,동대문구,포장,324119,3044679,
2008,서울시,중랑구,포장,323200,2675692,
2008,서울시,성북구,포장,624110,3965566,
2008,서울시,강북구,포장,227658,1958690,
2008,서울시,도봉구,포장,255406,2321676,
2008,서울시,노원구,포장,291348,3685404,
2008,서울시,은평구,포장,330780,3036186,
2008,서울시,서대문구,포장,308621,2665800,
2008,서울시,마포구,포장,418899,4022461,
2008,서울시,양천구,포장,398307,3489200,
2008,서울시,강서구,포장,377107,4419296,
2008,서울시,구로구,포장,286536,2978264,
2008,서울시,금천구,포장,179042,1923477,
2008,서울시,영등포구,포장,386359,4374579,
2008,서울시,동작구,포장,241430,2659777,
2008,서울시,관악구,포장,316103,2754849,
2008,서울시,서초구,포장,347135,4917988,
2008,서울시,강남구,포장,422699,5462561,
2008,서울시,송파구,포장,352108,4491470,
2008,서울시,강동구,포장,282613,3110888,
2009,서울시,소계,계,8101593,83150027,
2009,서울시,종로구,계,274291,2665754,21.16
2009,서울시,중구,계,114428,1876604,18.82
2009,서울시,용산구,계,279225,3128309,22
2009,서울시,성동구,계,407932,3010966,22.98
2009,서울시,광진구,계,323702,3386468,28.41
2009,서울시,동대문구,계,324211,3050545,21.45
2009,서울시,중랑구,계,323340,2687092,24.43
2009,서울시,성북구,계,625026,3984657,22.25
2009,서울시,강북구,계,228637,1964946,20.73
2009,서울시,도봉구,계,255646,2323577,18.77
2009,서울시,노원구,계,291348,3685404,23.59
2009,서울시,은평구,계,331323,3042052,19.1
2009,서울시,서대문구,계,308695,2668016,16.77
2009,서울시,마포구,계,418899,4026882,28
2009,서울시,양천구,계,398307,3489646,26.3
2009,서울시,강서구,계,377616,4422114,24.01
2009,서울시,구로구,계,286711,2985154,20.4
2009,서울시,금천구,계,179042,1923477,18.16
2009,서울시,영등포구,계,387179,4401256,23.31
2009,서울시,동작구,계,242155,2664367,16.73
2009,서울시,관악구,계,316103,2754849,23.11
2009,서울시,서초구,계,347135,4917988,23.29
2009,서울시,강남구,계,422849,5489761,22.76
2009,서울시,송파구,계,354898,4559090,19.7
2009,서울시,강동구,계,282895,3141143,22.61
2009,서울시,소계,포장,8101593,83150027,
2009,서울시,종로구,포장,274291,2665754,
2009,서울시,중구,포장,114428,1876604,
2009,서울시,용산구,포장,279225,3128309,
2009,서울시,성동구,포장,407932,3010966,
2009,서울시,광진구,포장,323702,3386468,
2009,서울시,동대문구,포장,324211,3050545,
2009,서울시,중랑구,포장,323340,2687092,
2009,서울시,성북구,포장,625026,3984657,
2009,서울시,강북구,포장,228637,1964946,
2009,서울시,도봉구,포장,255646,2323577,
2009,서울시,노원구,포장,291348,3685404,
2009,서울시,은평구,포장,331323,3042052,
2009,서울시,서대문구,포장,308695,2668016,
2009,서울시,마포구,포장,418899,4026882,
2009,서울시,양천구,포장,398307,3489646,
2009,서울시,강서구,포장,377616,4422114,
2009,서울시,구로구,포장,286711,2985154,
2009,서울시,금천구,포장,179042,1923477,
2009,서울시,영등포구,포장,387179,4401256,
2009,서울시,동작구,포장,242155,2664367,
2009,서울시,관악구,포장,316103,2754849,
2009,서울시,서초구,포장,347135,4917988,
2009,서울시,강남구,포장,422849,5489761,
2009,서울시,송파구,포장,354898,4559090,
2009,서울시,강동구,포장,282895,3141143,
2010,서울시,소계,계,8142122,82474728,
2010,서울시,종로구,계,274291,2666609,21.16
2010,서울시,중구,계,114428,1876704,18.82
2010,서울시,용산구,계,279874,3133212,22.03
2010,서울시,성동구,계,407932,3010966,22.98
2010,서울시,광진구,계,323742,3390146,28.44
2010,서울시,동대문구,계,324496,3056499,21.49
2010,서울시,중랑구,계,323410,2689742,24.45
2010,서울시,성북구,계,626654,4003341,22.35
2010,서울시,강북구,계,226349,1959541,20.67
2010,서울시,도봉구,계,255646,2324992,18.78
2010,서울시,노원구,계,291393,3685646,23.6
2010,서울시,은평구,계,332043,3053724,19.17
2010,서울시,서대문구,계,308695,2668016,16.77
2010,서울시,마포구,계,418899,4026882,28
2010,서울시,양천구,계,398357,3490746,26.31
2010,서울시,강서구,계,377616,4422114,24.01
2010,서울시,구로구,계,287021,2994380,20.47
2010,서울시,금천구,계,179902,1937259,18.29
2010,서울시,영등포구,계,387502,4404364,23.33
2010,서울시,동작구,계,242985,2671396,16.77
2010,서울시,관악구,계,316103,2754849,23.11
2010,서울시,서초구,계,377425,4960778,23.49
2010,서울시,강남구,계,423124,5498011,22.79
2010,서울시,송파구,계,361340,4653668,20.11
2010,서울시,강동구,계,282895,3141143,22.61
2010,서울시,소계,포장,8142122,82474728,
2010,서울시,종로구,포장,274291,2666609,
2010,서울시,중구,포장,114428,1876704,
2010,서울시,용산구,포장,279874,3133212,
2010,서울시,성동구,포장,407932,3010966,
2010,서울시,광진구,포장,323742,3390146,
2010,서울시,동대문구,포장,324496,3056499,
2010,서울시,중랑구,포장,323410,2689742,
2010,서울시,성북구,포장,626654,4003341,
2010,서울시,강북구,포장,226349,1959541,
2010,서울시,도봉구,포장,255646,2324992,
2010,서울시,노원구,포장,291393,3685646,
2010,서울시,은평구,포장,332043,3053724,
2010,서울시,서대문구,포장,308695,2668016,
2010,서울시,마포구,포장,418899,4026882,
2010,서울시,양천구,포장,398357,3490746,
2010,서울시,강서구,포장,377616,4422114,
2010,서울시,구로구,포장,287021,2994380,
2010,서울시,금천구,포장,179902,1937259,
2010,서울시,영등포구,포장,387502,4404364,
2010,서울시,동작구,포장,242985,2671396,
2010,서울시,관악구,포장,316103,2754849,
2010,서울시,서초구,포장,377425,4960778,
2010,서울시,강남구,포장,423124,5498011,
2010,서울시,송파구,포장,361340,4653668,
2010,서울시,강동구,포장,282895,3141143,
2011,서울시,소계,계,8147579,82623846,
2011,서울시,종로구,계,274291,2667059,21.17
2011,서울시,중구,계,114435,1877820,18.83
2011,서울시,용산구,계,280235,3137148,22.06
2011,서울시,성동구,계,407932,3010966,22.98
2011,서울시,광진구,계,323742,3390146,28.44
2011,서울시,동대문구,계,325732,3094659,21.76
2011,서울시,중랑구,계,323410,2689742,24.45
2011,서울시,성북구,계,627028,4008916,22.38
2011,서울시,강북구,계,226664,1967767,20.76
2011,서울시,도봉구,계,256066,2334152,18.85
2011,서울시,노원구,계,291393,3685646,23.6
2011,서울시,은평구,계,332472,3069521,19.27
2011,서울시,서대문구,계,309008,2670229,16.78
2011,서울시,마포구,계,419924,4038533,28.08
2011,서울시,양천구,계,398357,3490746,26.31
2011,서울시,강서구,계,377616,4422114,24.01
2011,서울시,구로구,계,287330,3000090,20.51
2011,서울시,금천구,계,179967,1938219,18.3
2011,서울시,영등포구,계,387502,4404364,23.33
2011,서울시,동작구,계,243372,2674004,16.79
2011,서울시,관악구,계,316103,2754849,23.11
2011,서울시,서초구,계,377425,4960778,23.49
2011,서울시,강남구,계,423124,5498011,22.79
2011,서울시,송파구,계,361340,4653668,20.11
2011,서울시,강동구,계,283111,3184699,22.93
2011,서울시,소계,포장,8147579,82623846,
2011,서울시,종로구,포장,274291,2667059,
2011,서울시,중구,포장,114435,1877820,
2011,서울시,용산구,포장,280235,3137148,
2011,서울시,성동구,포장,407932,3010966,
2011,서울시,광진구,포장,323742,3390146,
2011,서울시,동대문구,포장,325732,3094659,
2011,서울시,중랑구,포장,323410,2689742,
2011,서울시,성북구,포장,627028,4008916,
2011,서울시,강북구,포장,226664,1967767,
2011,서울시,도봉구,포장,256066,2334152,
2011,서울시,노원구,포장,291393,3685646,
2011,서울시,은평구,포장,332472,3069521,
2011,서울시,서대문구,포장,309008,2670229,
2011,서울시,마포구,포장,419924,4038533,
2011,서울시,양천구,포장,398357,3490746,
2011,서울시,강서구,포장,377616,4422114,
2011,서울시,구로구,포장,287330,3000090,
2011,서울시,금천구,포장,179967,1938219,
